Date,Open,High,Low,Close,Adj Close,P/L
27-Jan-20,"3,247.16","3,258.85","3,234.50","3,243.63","3,243.63",-1.573%
24-Jan-20,"3,333.10","3,333.18","3,281.53","3,295.47","3,295.47",-0.904%
23-Jan-20,"3,315.77","3,326.88","3,301.87","3,325.54","3,325.54",0.114%
22-Jan-20,"3,330.02","3,337.77","3,320.04","3,321.75","3,321.75",0.029%
21-Jan-20,"3,321.03","3,329.79","3,316.61","3,320.79","3,320.79",-0.265%
17-Jan-20,"3,323.66","3,329.88","3,318.86","3,329.62","3,329.62",0.386%
16-Jan-20,"3,302.97","3,317.11","3,302.82","3,316.81","3,316.81",0.837%
15-Jan-20,"3,282.27","3,298.66","3,280.69","3,289.29","3,289.29",0.187%
14-Jan-20,"3,285.35","3,294.25","3,277.19","3,283.15","3,283.15",-0.151%
13-Jan-20,"3,271.13","3,288.13","3,268.43","3,288.13","3,288.13",0.698%
10-Jan-20,"3,281.81","3,282.99","3,260.86","3,265.35","3,265.35",-0.286%
9-Jan-20,"3,266.03","3,275.58","3,263.67","3,274.70","3,274.70",0.666%
8-Jan-20,"3,238.59","3,267.07","3,236.67","3,253.05","3,253.05",0.490%
7-Jan-20,"3,241.86","3,244.91","3,232.43","3,237.18","3,237.18",-0.280%
6-Jan-20,"3,217.55","3,246.84","3,214.64","3,246.28","3,246.28",0.353%
3-Jan-20,"3,226.36","3,246.15","3,222.34","3,234.85","3,234.85",-0.706%
2-Jan-20,"3,244.67","3,258.14","3,235.53","3,257.85","3,257.85",0.838%
31-Dec-19,"3,215.18","3,231.72","3,212.03","3,230.78","3,230.78",0.295%
30-Dec-19,"3,240.09","3,240.92","3,216.57","3,221.29","3,221.29",-0.578%
27-Dec-19,"3,247.23","3,247.93","3,234.37","3,240.02","3,240.02",0.003%
26-Dec-19,"3,227.20","3,240.08","3,227.20","3,239.91","3,239.91",0.513%
24-Dec-19,"3,225.45","3,226.43","3,220.51","3,223.38","3,223.38",-0.020%
23-Dec-19,"3,226.05","3,227.78","3,222.30","3,224.01","3,224.01",0.087%
20-Dec-19,"3,223.33","3,225.65","3,216.03","3,221.22","3,221.22",0.494%
19-Dec-19,"3,192.32","3,205.48","3,192.32","3,205.37","3,205.37",0.446%
18-Dec-19,"3,195.21","3,198.48","3,191.14","3,191.14","3,191.14",-0.043%
17-Dec-19,"3,195.40","3,198.22","3,191.03","3,192.52","3,192.52",0.034%
16-Dec-19,"3,183.63","3,197.71","3,183.63","3,191.45","3,191.45",0.715%
13-Dec-19,"3,166.65","3,182.68","3,156.51","3,168.80","3,168.80",0.007%
12-Dec-19,"3,141.23","3,176.28","3,138.47","3,168.57","3,168.57",0.858%
11-Dec-19,"3,135.75","3,143.98","3,133.21","3,141.63","3,141.63",0.291%
10-Dec-19,"3,135.36","3,142.12","3,126.09","3,132.52","3,132.52",-0.110%
9-Dec-19,"3,141.86","3,148.87","3,135.46","3,135.96","3,135.96",-0.316%
6-Dec-19,"3,134.62","3,150.60","3,134.62","3,145.91","3,145.91",0.914%
5-Dec-19,"3,119.21","3,119.45","3,103.76","3,117.43","3,117.43",0.150%
4-Dec-19,"3,103.50","3,119.38","3,102.53","3,112.76","3,112.76",0.632%
3-Dec-19,"3,087.41","3,094.97","3,070.33","3,093.20","3,093.20",-0.664%
2-Dec-19,"3,143.85","3,144.31","3,110.78","3,113.87","3,113.87",-0.863%
29-Nov-19,"3,147.18","3,150.30","3,139.34","3,140.98","3,140.98",-0.401%
27-Nov-19,"3,145.49","3,154.26","3,143.41","3,153.63","3,153.63",0.417%
26-Nov-19,"3,134.85","3,142.69","3,131.00","3,140.52","3,140.52",0.220%
25-Nov-19,"3,117.44","3,133.83","3,117.44","3,133.64","3,133.64",0.751%
22-Nov-19,"3,111.41","3,112.87","3,099.26","3,110.29","3,110.29",0.217%
21-Nov-19,"3,108.49","3,110.11","3,094.55","3,103.54","3,103.54",-0.158%
20-Nov-19,"3,114.66","3,118.97","3,091.41","3,108.46","3,108.46",-0.376%
19-Nov-19,"3,127.45","3,127.64","3,113.47","3,120.18","3,120.18",-0.059%
18-Nov-19,"3,117.91","3,124.17","3,112.06","3,122.03","3,122.03",0.050%
15-Nov-19,"3,107.92","3,120.46","3,104.60","3,120.46","3,120.46",0.770%
14-Nov-19,"3,090.75","3,098.20","3,083.26","3,096.63","3,096.63",0.084%
13-Nov-19,"3,084.18","3,098.06","3,078.80","3,094.04","3,094.04",0.071%
12-Nov-19,"3,089.28","3,102.61","3,084.73","3,091.84","3,091.84",0.156%
11-Nov-19,"3,080.33","3,088.33","3,075.82","3,087.01","3,087.01",-0.196%
8-Nov-19,"3,081.25","3,093.09","3,073.58","3,093.08","3,093.08",0.256%
7-Nov-19,"3,087.02","3,097.77","3,080.23","3,085.18","3,085.18",0.273%
6-Nov-19,"3,075.10","3,078.34","3,065.89","3,076.78","3,076.78",0.070%
5-Nov-19,"3,080.80","3,083.95","3,072.15","3,074.62","3,074.62",-0.119%
4-Nov-19,"3,078.96","3,085.20","3,074.87","3,078.27","3,078.27",0.370%
1-Nov-19,"3,050.72","3,066.95","3,050.72","3,066.91","3,066.91",0.966%
31-Oct-19,"3,046.90","3,046.90","3,023.19","3,037.56","3,037.56",-0.302%
30-Oct-19,"3,039.74","3,050.10","3,025.96","3,046.77","3,046.77",0.325%
29-Oct-19,"3,035.39","3,047.87","3,034.81","3,036.89","3,036.89",-0.083%
28-Oct-19,"3,032.12","3,044.08","3,032.12","3,039.42","3,039.42",0.558%
25-Oct-19,"3,003.32","3,027.39","3,001.94","3,022.55","3,022.55",0.407%
24-Oct-19,"3,014.78","3,016.07","3,000.42","3,010.29","3,010.29",0.192%
23-Oct-19,"2,994.01","3,004.78","2,991.21","3,004.52","3,004.52",0.285%
22-Oct-19,"3,010.73","3,014.57","2,995.04","2,995.99","2,995.99",-0.357%
21-Oct-19,"2,996.48","3,007.33","2,995.35","3,006.72","3,006.72",0.687%
18-Oct-19,"2,996.84","3,000.00","2,976.31","2,986.20","2,986.20",-0.392%
17-Oct-19,"3,000.77","3,008.29","2,991.79","2,997.95","2,997.95",0.276%
16-Oct-19,"2,989.68","2,997.54","2,985.20","2,989.69","2,989.69",-0.200%
15-Oct-19,"2,973.61","3,003.28","2,973.61","2,995.68","2,995.68",0.996%
14-Oct-19,"2,965.81","2,972.84","2,962.94","2,966.15","2,966.15",-0.139%
11-Oct-19,"2,963.07","2,993.28","2,963.07","2,970.27","2,970.27",1.094%
10-Oct-19,"2,918.55","2,948.46","2,917.12","2,938.13","2,938.13",0.642%
9-Oct-19,"2,911.10","2,929.32","2,907.41","2,919.40","2,919.40",0.910%
8-Oct-19,"2,920.40","2,925.47","2,892.66","2,893.06","2,893.06",-1.556%
7-Oct-19,"2,944.23","2,959.75","2,935.68","2,938.79","2,938.79",-0.448%
4-Oct-19,"2,918.56","2,953.74","2,918.56","2,952.01","2,952.01",1.422%
3-Oct-19,"2,885.38","2,911.13","2,855.94","2,910.63","2,910.63",0.797%
2-Oct-19,"2,924.78","2,924.78","2,874.93","2,887.61","2,887.61",-1.790%
1-Oct-19,"2,983.69","2,992.53","2,938.70","2,940.25","2,940.25",-1.226%
30-Sep-19,"2,967.07","2,983.85","2,967.07","2,976.74","2,976.74",0.505%
27-Sep-19,"2,985.47","2,987.31","2,945.53","2,961.79","2,961.79",-0.532%
26-Sep-19,"2,985.73","2,987.28","2,963.71","2,977.62","2,977.62",-0.243%
25-Sep-19,"2,968.35","2,989.82","2,952.86","2,984.87","2,984.87",0.616%
24-Sep-19,"3,002.43","3,007.98","2,957.73","2,966.60","2,966.60",-0.842%
23-Sep-19,"2,983.50","2,999.15","2,982.23","2,991.78","2,991.78",-0.010%
20-Sep-19,"3,008.42","3,016.37","2,984.68","2,992.07","2,992.07",-0.490%
19-Sep-19,"3,010.36","3,021.99","3,003.16","3,006.79","3,006.79",0.002%
18-Sep-19,"3,001.50","3,007.83","2,978.57","3,006.73","3,006.73",0.034%
17-Sep-19,"2,995.67","3,006.21","2,993.73","3,005.70","3,005.70",0.258%
16-Sep-19,"2,996.41","3,002.19","2,990.67","2,997.96","2,997.96",-0.314%
13-Sep-19,"3,012.21","3,017.33","3,002.90","3,007.39","3,007.39",-0.072%
12-Sep-19,"3,009.08","3,020.74","3,000.92","3,009.57","3,009.57",0.288%
11-Sep-19,"2,981.41","3,000.93","2,975.31","3,000.93","3,000.93",0.723%
10-Sep-19,"2,971.01","2,979.39","2,957.01","2,979.39","2,979.39",0.032%
9-Sep-19,"2,988.43","2,989.43","2,969.39","2,978.43","2,978.43",-0.009%
6-Sep-19,"2,980.33","2,985.03","2,972.51","2,978.71","2,978.71",0.091%
5-Sep-19,"2,960.60","2,985.86","2,960.60","2,976.00","2,976.00",1.301%
4-Sep-19,"2,924.67","2,938.84","2,921.86","2,937.78","2,937.78",1.084%
3-Sep-19,"2,909.01","2,914.39","2,891.85","2,906.27","2,906.27",-0.690%
30-Aug-19,"2,937.09","2,940.43","2,913.32","2,926.46","2,926.46",0.064%
29-Aug-19,"2,910.37","2,930.50","2,905.67","2,924.58","2,924.58",1.269%
28-Aug-19,"2,861.28","2,890.03","2,853.05","2,887.94","2,887.94",0.655%
27-Aug-19,"2,893.14","2,898.79","2,860.59","2,869.16","2,869.16",-0.320%
26-Aug-19,"2,866.70","2,879.27","2,856.00","2,878.38","2,878.38",1.098%
23-Aug-19,"2,911.07","2,927.01","2,834.97","2,847.11","2,847.11",-2.595%
22-Aug-19,"2,930.94","2,939.08","2,904.51","2,922.95","2,922.95",-0.051%
21-Aug-19,"2,922.04","2,928.73","2,917.91","2,924.43","2,924.43",0.825%
20-Aug-19,"2,919.01","2,923.63","2,899.60","2,900.51","2,900.51",-0.791%
19-Aug-19,"2,913.48","2,931.00","2,913.48","2,923.65","2,923.65",1.211%
16-Aug-19,"2,864.74","2,893.63","2,864.74","2,888.68","2,888.68",1.443%
15-Aug-19,"2,846.20","2,856.67","2,825.51","2,847.60","2,847.60",0.246%
14-Aug-19,"2,894.15","2,894.15","2,839.64","2,840.60","2,840.60",-2.929%
13-Aug-19,"2,880.72","2,943.31","2,877.05","2,926.32","2,926.32",1.513%
12-Aug-19,"2,907.07","2,907.58","2,873.14","2,882.70","2,882.70",-1.232%
9-Aug-19,"2,930.51","2,935.75","2,900.15","2,918.65","2,918.65",-0.662%
8-Aug-19,"2,896.21","2,938.72","2,894.47","2,938.09","2,938.09",1.876%
7-Aug-19,"2,858.65","2,892.17","2,825.71","2,883.98","2,883.98",0.077%
6-Aug-19,"2,861.18","2,884.40","2,847.42","2,881.77","2,881.77",1.302%
5-Aug-19,"2,898.07","2,898.07","2,822.12","2,844.74","2,844.74",-2.978%
2-Aug-19,"2,943.90","2,945.50","2,914.11","2,932.05","2,932.05",-0.728%
1-Aug-19,"2,980.32","3,013.59","2,945.23","2,953.56","2,953.56",-0.900%
31-Jul-19,"3,016.22","3,017.40","2,958.08","2,980.38","2,980.38",-1.089%
30-Jul-19,"3,007.66","3,017.19","3,000.94","3,013.18","3,013.18",-0.258%
29-Jul-19,"3,024.47","3,025.61","3,014.30","3,020.97","3,020.97",-0.162%
26-Jul-19,"3,013.25","3,027.98","3,012.59","3,025.86","3,025.86",0.739%
25-Jul-19,"3,016.26","3,016.31","2,997.24","3,003.67","3,003.67",-0.526%
24-Jul-19,"2,998.77","3,019.59","2,996.82","3,019.56","3,019.56",0.469%
23-Jul-19,"2,994.74","3,005.90","2,988.56","3,005.47","3,005.47",0.685%
22-Jul-19,"2,981.93","2,990.71","2,976.65","2,985.03","2,985.03",0.283%
19-Jul-19,"3,004.26","3,006.02","2,975.86","2,976.61","2,976.61",-0.618%
18-Jul-19,"2,978.87","2,998.28","2,973.09","2,995.11","2,995.11",0.358%
17-Jul-19,"3,005.10","3,005.26","2,984.25","2,984.42","2,984.42",-0.653%
16-Jul-19,"3,012.13","3,015.02","3,001.15","3,004.04","3,004.04",-0.340%
15-Jul-19,"3,017.80","3,017.80","3,008.77","3,014.30","3,014.30",0.018%
12-Jul-19,"3,003.36","3,013.92","3,001.87","3,013.77","3,013.77",0.462%
11-Jul-19,"2,999.62","3,002.33","2,988.80","2,999.91","2,999.91",0.229%
10-Jul-19,"2,989.30","3,002.98","2,984.62","2,993.07","2,993.07",0.451%
9-Jul-19,"2,965.52","2,981.90","2,963.44","2,979.63","2,979.63",0.124%
8-Jul-19,"2,979.77","2,980.76","2,970.09","2,975.95","2,975.95",-0.484%
5-Jul-19,"2,984.25","2,994.03","2,967.97","2,990.41","2,990.41",-0.181%
3-Jul-19,"2,978.08","2,995.84","2,977.96","2,995.82","2,995.82",0.767%
2-Jul-19,"2,964.66","2,973.21","2,955.92","2,973.01","2,973.01",0.293%
1-Jul-19,"2,971.41","2,977.93","2,952.22","2,964.33","2,964.33",0.767%
28-Jun-19,"2,932.94","2,943.98","2,929.05","2,941.76","2,941.76",0.576%
27-Jun-19,"2,919.66","2,929.30","2,918.57","2,924.92","2,924.92",0.382%
26-Jun-19,"2,926.07","2,932.59","2,912.99","2,913.78","2,913.78",-0.123%
25-Jun-19,"2,945.78","2,946.52","2,916.01","2,917.38","2,917.38",-0.950%
24-Jun-19,"2,951.42","2,954.92","2,944.05","2,945.35","2,945.35",-0.173%
21-Jun-19,"2,952.71","2,964.15","2,946.87","2,950.46","2,950.46",-0.126%
20-Jun-19,"2,949.60","2,958.06","2,931.50","2,954.18","2,954.18",0.947%
19-Jun-19,"2,920.55","2,931.74","2,911.43","2,926.46","2,926.46",0.299%
18-Jun-19,"2,906.71","2,930.79","2,905.44","2,917.75","2,917.75",0.972%
17-Jun-19,"2,889.75","2,897.27","2,887.30","2,889.67","2,889.67",0.093%
14-Jun-19,"2,886.82","2,894.45","2,879.62","2,886.98","2,886.98",-0.161%
13-Jun-19,"2,886.24","2,895.24","2,881.99","2,891.64","2,891.64",0.410%
12-Jun-19,"2,882.73","2,888.57","2,874.68","2,879.84","2,879.84",-0.204%
11-Jun-19,"2,903.27","2,910.61","2,878.53","2,885.72","2,885.72",-0.035%
10-Jun-19,"2,885.83","2,904.77","2,885.51","2,886.73","2,886.73",0.466%
7-Jun-19,"2,852.87","2,884.97","2,852.87","2,873.34","2,873.34",1.050%
6-Jun-19,"2,828.51","2,852.10","2,822.45","2,843.49","2,843.49",0.614%
5-Jun-19,"2,818.09","2,827.28","2,800.92","2,826.15","2,826.15",0.816%
4-Jun-19,"2,762.64","2,804.49","2,762.64","2,803.27","2,803.27",2.143%
3-Jun-19,"2,751.53","2,763.07","2,728.81","2,744.45","2,744.45",-0.277%
31-May-19,"2,766.15","2,768.98","2,750.52","2,752.06","2,752.06",-1.320%
30-May-19,"2,786.94","2,799.00","2,776.74","2,788.86","2,788.86",0.210%
29-May-19,"2,790.25","2,792.03","2,766.06","2,783.02","2,783.02",-0.691%
28-May-19,"2,830.03","2,840.51","2,801.58","2,802.39","2,802.39",-0.838%
24-May-19,"2,832.41","2,841.36","2,820.19","2,826.06","2,826.06",0.135%
23-May-19,"2,836.70","2,836.70","2,805.49","2,822.24","2,822.24",-1.191%
22-May-19,"2,856.06","2,865.47","2,851.11","2,856.27","2,856.27",-0.282%
21-May-19,"2,854.02","2,868.88","2,854.02","2,864.36","2,864.36",0.850%
20-May-19,"2,841.94","2,853.86","2,831.29","2,840.23","2,840.23",-0.675%
17-May-19,"2,858.60","2,885.48","2,854.23","2,859.53","2,859.53",-0.584%
16-May-19,"2,855.80","2,892.15","2,855.80","2,876.32","2,876.32",0.890%
15-May-19,"2,820.38","2,858.68","2,815.08","2,850.96","2,850.96",0.584%
14-May-19,"2,820.12","2,852.54","2,820.12","2,834.41","2,834.41",0.802%
13-May-19,"2,840.19","2,840.19","2,801.43","2,811.87","2,811.87",-2.413%
10-May-19,"2,863.10","2,891.31","2,825.39","2,881.40","2,881.40",0.372%
9-May-19,"2,859.84","2,875.97","2,836.40","2,870.72","2,870.72",-0.302%
8-May-19,"2,879.61","2,897.96","2,873.28","2,879.42","2,879.42",-0.161%
7-May-19,"2,913.03","2,913.03","2,862.60","2,884.05","2,884.05",-1.651%
6-May-19,"2,908.89","2,937.32","2,898.21","2,932.47","2,932.47",-0.447%
3-May-19,"2,929.21","2,947.85","2,929.21","2,945.64","2,945.64",0.964%
2-May-19,"2,922.16","2,931.68","2,900.50","2,917.52","2,917.52",-0.212%
1-May-19,"2,952.33","2,954.13","2,923.36","2,923.73","2,923.73",-0.750%
30-Apr-19,"2,937.14","2,948.22","2,924.11","2,945.83","2,945.83",0.095%
29-Apr-19,"2,940.58","2,949.52","2,939.35","2,943.03","2,943.03",0.107%
26-Apr-19,"2,925.81","2,939.88","2,917.56","2,939.88","2,939.88",0.469%
25-Apr-19,"2,928.99","2,933.10","2,912.84","2,926.17","2,926.17",-0.037%
24-Apr-19,"2,934.00","2,936.83","2,926.05","2,927.25","2,927.25",-0.219%
23-Apr-19,"2,909.99","2,936.31","2,908.53","2,933.68","2,933.68",0.884%
22-Apr-19,"2,898.78","2,909.51","2,896.35","2,907.97","2,907.97",0.101%
18-Apr-19,"2,904.81","2,908.40","2,891.90","2,905.03","2,905.03",0.158%
17-Apr-19,"2,916.04","2,918.00","2,895.45","2,900.45","2,900.45",-0.227%
16-Apr-19,"2,912.26","2,916.06","2,900.71","2,907.06","2,907.06",0.051%
15-Apr-19,"2,908.32","2,909.60","2,896.48","2,905.58","2,905.58",-0.063%
12-Apr-19,"2,900.86","2,910.54","2,898.37","2,907.41","2,907.41",0.661%
11-Apr-19,"2,891.92","2,893.42","2,881.99","2,888.32","2,888.32",0.004%
10-Apr-19,"2,881.37","2,889.71","2,879.13","2,888.21","2,888.21",0.348%
9-Apr-19,"2,886.58","2,886.88","2,873.33","2,878.20","2,878.20",-0.607%
8-Apr-19,"2,888.46","2,895.95","2,880.78","2,895.77","2,895.77",0.105%
5-Apr-19,"2,884.16","2,893.24","2,882.99","2,892.74","2,892.74",0.464%
4-Apr-19,"2,873.99","2,881.28","2,867.14","2,879.39","2,879.39",0.208%
3-Apr-19,"2,876.09","2,885.25","2,865.17","2,873.40","2,873.40",0.215%
2-Apr-19,"2,868.24","2,872.90","2,858.75","2,867.24","2,867.24",0.002%
1-Apr-19,"2,848.63","2,869.40","2,848.63","2,867.19","2,867.19",1.157%
29-Mar-19,"2,828.27","2,836.03","2,819.23","2,834.40","2,834.40",0.673%
28-Mar-19,"2,809.40","2,819.71","2,798.77","2,815.44","2,815.44",0.359%
27-Mar-19,"2,819.72","2,825.56","2,787.72","2,805.37","2,805.37",-0.464%
26-Mar-19,"2,812.66","2,829.87","2,803.99","2,818.46","2,818.46",0.718%
25-Mar-19,"2,796.01","2,809.79","2,785.02","2,798.36","2,798.36",-0.084%
22-Mar-19,"2,844.52","2,846.16","2,800.47","2,800.71","2,800.71",-1.897%
21-Mar-19,"2,819.72","2,860.31","2,817.38","2,854.88","2,854.88",1.085%
20-Mar-19,"2,831.34","2,843.54","2,812.43","2,824.23","2,824.23",-0.294%
19-Mar-19,"2,840.76","2,852.42","2,823.27","2,832.57","2,832.57",-0.013%
18-Mar-19,"2,822.61","2,835.41","2,821.99","2,832.94","2,832.94",0.371%
15-Mar-19,"2,810.79","2,830.73","2,810.79","2,822.48","2,822.48",0.498%
14-Mar-19,"2,810.38","2,815.00","2,803.46","2,808.48","2,808.48",-0.087%
13-Mar-19,"2,799.78","2,821.24","2,799.78","2,810.92","2,810.92",0.695%
12-Mar-19,"2,787.34","2,798.32","2,786.73","2,791.52","2,791.52",0.295%
11-Mar-19,"2,747.61","2,784.00","2,747.61","2,783.30","2,783.30",1.467%
8-Mar-19,"2,730.79","2,744.13","2,722.27","2,743.07","2,743.07",-0.213%
7-Mar-19,"2,766.53","2,767.25","2,739.09","2,748.93","2,748.93",-0.813%
6-Mar-19,"2,790.27","2,790.27","2,768.69","2,771.45","2,771.45",-0.652%
5-Mar-19,"2,794.41","2,796.44","2,782.97","2,789.65","2,789.65",-0.113%
4-Mar-19,"2,814.37","2,816.88","2,767.66","2,792.81","2,792.81",-0.388%
1-Mar-19,"2,798.22","2,808.02","2,787.38","2,803.69","2,803.69",0.690%
28-Feb-19,"2,788.11","2,793.73","2,782.51","2,784.49","2,784.49",-0.283%
27-Feb-19,"2,787.50","2,795.76","2,775.13","2,792.38","2,792.38",-0.054%
26-Feb-19,"2,792.36","2,803.12","2,789.47","2,793.90","2,793.90",-0.079%
25-Feb-19,"2,804.35","2,813.49","2,794.99","2,796.11","2,796.11",0.123%
22-Feb-19,"2,780.67","2,794.20","2,779.11","2,792.67","2,792.67",0.641%
21-Feb-19,"2,780.24","2,781.58","2,764.55","2,774.88","2,774.88",-0.353%
20-Feb-19,"2,779.05","2,789.88","2,774.06","2,784.70","2,784.70",0.178%
19-Feb-19,"2,769.28","2,787.33","2,767.29","2,779.76","2,779.76",0.150%
15-Feb-19,"2,760.24","2,775.66","2,760.24","2,775.60","2,775.60",1.088%
14-Feb-19,"2,743.50","2,757.90","2,731.23","2,745.73","2,745.73",-0.265%
13-Feb-19,"2,750.30","2,761.85","2,748.63","2,753.03","2,753.03",0.302%
12-Feb-19,"2,722.61","2,748.19","2,722.61","2,744.73","2,744.73",1.289%
11-Feb-19,"2,712.40","2,718.05","2,703.79","2,709.80","2,709.80",0.071%
8-Feb-19,"2,692.36","2,708.07","2,681.83","2,707.88","2,707.88",0.068%
7-Feb-19,"2,717.53","2,719.32","2,687.26","2,706.05","2,706.05",-0.936%
6-Feb-19,"2,735.05","2,738.08","2,724.15","2,731.61","2,731.61",-0.222%
5-Feb-19,"2,728.34","2,738.98","2,724.03","2,737.70","2,737.70",0.471%
4-Feb-19,"2,706.49","2,724.99","2,698.75","2,724.87","2,724.87",0.678%
1-Feb-19,"2,702.32","2,716.66","2,696.88","2,706.53","2,706.53",0.090%
31-Jan-19,"2,685.49","2,708.95","2,678.65","2,704.10","2,704.10",0.860%
30-Jan-19,"2,653.62","2,690.44","2,648.34","2,681.05","2,681.05",1.555%
29-Jan-19,"2,644.89","2,650.93","2,631.05","2,640.00","2,640.00",-0.146%
28-Jan-19,"2,644.97","2,644.97","2,624.06","2,643.85","2,643.85",-0.785%
25-Jan-19,"2,657.44","2,672.38","2,657.33","2,664.76","2,664.76",0.849%
24-Jan-19,"2,638.84","2,647.20","2,627.01","2,642.33","2,642.33",0.138%
23-Jan-19,"2,643.48","2,653.19","2,612.86","2,638.70","2,638.70",0.220%
22-Jan-19,"2,657.88","2,657.88","2,617.27","2,632.90","2,632.90",-1.416%
18-Jan-19,"2,651.27","2,675.47","2,647.58","2,670.71","2,670.71",1.318%
17-Jan-19,"2,609.28","2,645.06","2,606.36","2,635.96","2,635.96",0.759%
16-Jan-19,"2,614.75","2,625.76","2,612.68","2,616.10","2,616.10",0.222%
15-Jan-19,"2,585.10","2,613.08","2,585.10","2,610.30","2,610.30",1.072%
14-Jan-19,"2,580.31","2,589.32","2,570.41","2,582.61","2,582.61",-0.526%
11-Jan-19,"2,588.11","2,596.27","2,577.40","2,596.26","2,596.26",-0.015%
10-Jan-19,"2,573.51","2,597.82","2,562.02","2,596.64","2,596.64",0.452%
9-Jan-19,"2,580.00","2,595.32","2,568.89","2,584.96","2,584.96",0.410%
8-Jan-19,"2,568.11","2,579.82","2,547.56","2,574.41","2,574.41",0.970%
7-Jan-19,"2,535.61","2,566.16","2,524.56","2,549.69","2,549.69",0.701%
4-Jan-19,"2,474.33","2,538.07","2,474.33","2,531.94","2,531.94",3.434%
3-Jan-19,"2,491.92","2,493.14","2,443.96","2,447.89","2,447.89",-2.476%
2-Jan-19,"2,476.96","2,519.49","2,467.47","2,510.03","2,510.03",0.127%
31-Dec-18,"2,498.94","2,509.24","2,482.82","2,506.85","2,506.85",0.849%
28-Dec-18,"2,498.77","2,520.27","2,472.89","2,485.74","2,485.74",-0.124%
27-Dec-18,"2,442.50","2,489.10","2,397.94","2,488.83","2,488.83",0.856%
26-Dec-18,"2,363.12","2,467.76","2,346.58","2,467.70","2,467.70",4.959%
24-Dec-18,"2,400.56","2,410.34","2,351.10","2,351.10","2,351.10",-2.711%
21-Dec-18,"2,465.38","2,504.41","2,408.55","2,416.62","2,416.62",-2.059%
20-Dec-18,"2,496.77","2,509.63","2,441.18","2,467.42","2,467.42",-1.577%
19-Dec-18,"2,547.05","2,585.29","2,488.96","2,506.96","2,506.96",-1.540%
18-Dec-18,"2,559.90","2,573.99","2,528.71","2,546.16","2,546.16",0.009%
17-Dec-18,"2,590.75","2,601.13","2,530.54","2,545.94","2,545.94",-2.077%
14-Dec-18,"2,629.68","2,635.07","2,593.84","2,599.95","2,599.95",-1.909%
13-Dec-18,"2,658.70","2,670.19","2,637.27","2,650.54","2,650.54",-0.020%
12-Dec-18,"2,658.23","2,685.44","2,650.26","2,651.07","2,651.07",0.542%
11-Dec-18,"2,664.44","2,674.35","2,621.30","2,636.78","2,636.78",-0.036%
10-Dec-18,"2,630.86","2,647.51","2,583.23","2,637.72","2,637.72",0.176%
7-Dec-18,"2,691.26","2,708.54","2,623.14","2,633.08","2,633.08",-2.332%
6-Dec-18,"2,663.51","2,696.15","2,621.53","2,695.95","2,695.95",-0.152%
4-Dec-18,"2,782.43","2,785.93","2,697.18","2,700.06","2,700.06",-3.236%
3-Dec-18,"2,790.50","2,800.18","2,773.38","2,790.37","2,790.37",1.094%
30-Nov-18,"2,737.76","2,760.88","2,732.76","2,760.17","2,760.17",0.817%
29-Nov-18,"2,736.97","2,753.75","2,722.94","2,737.80","2,737.80",-0.218%
28-Nov-18,"2,691.45","2,744.00","2,684.38","2,743.79","2,743.79",2.297%
27-Nov-18,"2,663.75","2,682.53","2,655.89","2,682.17","2,682.17",0.326%
26-Nov-18,"2,649.97","2,674.35","2,649.97","2,673.45","2,673.45",1.553%
23-Nov-18,"2,633.36","2,647.55","2,631.09","2,632.56","2,632.56",-0.655%
21-Nov-18,"2,657.74","2,670.73","2,649.82","2,649.93","2,649.93",0.304%
20-Nov-18,"2,654.60","2,669.44","2,631.52","2,641.89","2,641.89",-1.815%
19-Nov-18,"2,730.74","2,733.16","2,681.09","2,690.73","2,690.73",-1.664%
16-Nov-18,"2,718.54","2,746.75","2,712.16","2,736.27","2,736.27",0.222%
15-Nov-18,"2,693.52","2,735.38","2,670.75","2,730.20","2,730.20",1.059%
14-Nov-18,"2,737.90","2,746.80","2,685.75","2,701.58","2,701.58",-0.757%
13-Nov-18,"2,730.05","2,754.60","2,714.98","2,722.18","2,722.18",-0.148%
12-Nov-18,"2,773.93","2,775.99","2,722.00","2,726.22","2,726.22",-1.970%
9-Nov-18,"2,794.10","2,794.10","2,764.24","2,781.01","2,781.01",-0.920%
8-Nov-18,"2,806.38","2,814.75","2,794.99","2,806.83","2,806.83",-0.251%
7-Nov-18,"2,774.13","2,815.15","2,774.13","2,813.89","2,813.89",2.121%
6-Nov-18,"2,738.40","2,756.82","2,737.08","2,755.45","2,755.45",0.626%
5-Nov-18,"2,726.37","2,744.27","2,717.94","2,738.31","2,738.31",0.560%
2-Nov-18,"2,745.45","2,756.55","2,700.44","2,723.06","2,723.06",-0.632%
1-Nov-18,"2,717.58","2,741.67","2,708.85","2,740.37","2,740.37",1.056%
31-Oct-18,"2,705.60","2,736.69","2,705.60","2,711.74","2,711.74",1.085%
30-Oct-18,"2,640.68","2,685.43","2,635.34","2,682.63","2,682.63",1.567%
29-Oct-18,"2,682.65","2,706.85","2,603.54","2,641.25","2,641.25",-0.656%
26-Oct-18,"2,667.86","2,692.38","2,628.16","2,658.69","2,658.69",-1.733%
25-Oct-18,"2,674.88","2,722.70","2,667.84","2,705.57","2,705.57",1.863%
24-Oct-18,"2,737.87","2,742.59","2,651.89","2,656.10","2,656.10",-3.086%
