Date,Open,High,Low,Close,Adj Close,P/L,GGLL,Date,Open,High,Low,Close,Adj Close,P/L,ratio,___,
1-Mar-22,134.88,136.26,133.22,134.06,133.42,-0.740%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Feb-22,133.05,135.75,132.59,135.06,134.41,0.446%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Feb-22,133.55,135.27,131.75,134.46,133.82,1.334%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Feb-22,124.95,133,124.95,132.69,132.06,3.997%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Feb-22,131.65,132.05,127.53,127.59,126.98,-1.710%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Feb-22,129.84,132.18,128.22,129.81,129.2,-0.452%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Feb-22,133.47,134.07,130.2,130.4,129.78,-1.615%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Feb-22,136.24,137.11,132.48,132.54,131.91,-3.775%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Feb-22,136.65,138.09,134.92,137.74,137.08,0.827%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Feb-22,137.57,138.11,135.82,136.61,135.96,0.797%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Feb-22,133.26,136.3,133.26,135.53,134.88,0.931%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Feb-22,138.6,139.16,133.4,134.28,133.64,-3.131%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Feb-22,139.7,141.48,137.96,138.62,137.96,-2.098%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Feb-22,140.96,142.52,140.19,141.59,140.92,1.571%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Feb-22,139.03,140,137.01,139.4,138.74,0.144%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Feb-22,144.25,144.25,138.9,139.2,138.54,-2.854%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Feb-22,143.44,144.88,140.51,143.29,142.61,0.140%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Feb-22,145.71,149.68,142.67,143.09,142.41,-3.318%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Feb-22,151.25,151.55,145.52,148,147.3,7.527%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Feb-22,137.59,137.79,134.37,137.64,136.99,1.729%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Jan-22,134.16,135.47,132.21,135.3,134.66,1.462%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Jan-22,129.66,133.36,128.49,133.35,132.72,3.364%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Jan-22,131.3,132.65,128.93,129.01,128.39,-0.170%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Jan-22,131.12,133,127.14,129.23,128.62,1.812%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Jan-22,128.74,129.4,126.5,126.93,126.33,-2.959%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Jan-22,125.98,131.2,124.5,130.8,130.18,0.345%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Jan-22,132.59,134.87,130.09,130.35,129.73,-2.220%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Jan-22,136.25,137.63,132.96,133.31,132.67,-1.340%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Jan-22,136.52,137.96,135.02,135.12,134.47,-0.647%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Jan-22,136.18,137.13,135.44,136,135.35,-2.495%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Jan-22,137.08,140.74,137,139.48,138.82,0.642%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Jan-22,141.54,142.85,138.41,138.59,137.93,-2.008%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Jan-22,141.15,142.61,140.69,141.43,140.76,1.209%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Jan-22,138.01,140.22,136.69,139.74,139.07,0.772%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Jan-22,135.08,138.82,133.16,138.67,138.01,1.204%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Jan-22,138.15,138.45,135.77,137.02,136.37,-0.530%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Jan-22,137,139.94,136.56,137.75,137.09,-0.015%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Jan-22,144.42,144.5,137.69,137.77,137.12,-4.591%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Jan-22,145.4,146.49,143.72,144.4,143.71,-0.407%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Jan-22,145.05,145.85,143.71,144.99,144.3,0.097%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Dec-21,146.05,146.7,144.85,144.85,144.16,-0.923%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Dec-21,146.69,147.3,145.99,146.2,145.5,-0.307%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Dec-21,146.64,147.42,145.65,146.65,145.96,-0.027%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Dec-21,148.24,148.3,146.05,146.69,145.99,-0.825%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Dec-21,147.26,148.34,147.17,147.91,147.2,0.674%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Dec-21,146.5,148.24,146.45,146.92,146.22,0.348%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Dec-21,143.07,146.5,143.07,146.41,145.72,2.049%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Dec-21,142.05,143.87,140.5,143.47,142.79,1.313%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Dec-21,140,141.77,139.32,141.61,140.93,-0.085%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Dec-21,142.5,143.83,141.3,141.73,141.05,-1.883%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Dec-21,147.17,147.68,143.61,144.45,143.76,-1.359%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Dec-21,143.41,146.72,141.68,146.44,145.74,1.758%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Dec-21,143.97,144.48,141.21,143.91,143.22,-1.317%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Dec-21,147.78,147.97,145.52,145.83,145.13,-1.466%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Dec-21,148.7,148.98,146.7,148,147.3,0.244%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Dec-21,147.59,149.1,147.12,147.64,146.94,-0.371%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Dec-21,147.6,148.39,146.41,148.19,147.48,0.625%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Dec-21,145.6,147.53,145.23,147.27,146.57,2.878%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Dec-21,143.04,143.85,140.15,143.15,142.47,0.810%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Dec-21,143.68,144.4,140.3,142,141.33,-0.678%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Dec-21,141.25,143.86,140.21,142.97,142.29,1.361%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Dec-21,144,145.95,140.91,141.05,140.38,-0.599%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Nov-21,145.01,146,141.6,141.9,141.22,-2.494%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Nov-21,144,146.3,143.89,145.53,144.84,2.356%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Nov-21,144.35,144.56,141.84,142.18,141.51,-2.696%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Nov-21,145.47,146.25,144.37,146.12,145.42,0.233%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Nov-21,146.15,146.66,144.12,145.78,145.09,-0.355%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Nov-21,149.33,149.83,146.15,146.3,145.61,-1.766%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Nov-21,149.98,150.97,148.9,148.93,148.22,-0.607%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Nov-21,148.24,150.58,147.88,149.84,149.13,1.209%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Nov-21,148.03,148.56,147.24,148.05,147.34,0.115%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Nov-21,148.15,148.76,147.31,147.88,147.17,-0.384%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Nov-21,148.9,149.55,147.57,148.45,147.75,-0.155%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Nov-21,146.62,148.85,145.41,148.68,147.97,1.996%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Nov-21,146.49,147.54,145.6,145.77,145.07,-0.082%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Nov-21,147.5,148.07,144.54,145.89,145.2,-2.035%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Nov-21,149.23,149.83,147.24,148.92,148.21,-0.074%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Nov-21,149.82,150.62,148.43,149.03,148.32,0.121%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Nov-21,149.17,150.33,148.2,148.85,148.14,0.391%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Nov-21,147.12,149.73,146.31,148.27,147.56,1.139%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Nov-21,145.9,146.67,144.59,146.6,145.9,0.805%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Nov-21,144.58,146.61,144.34,145.43,144.74,1.345%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Nov-21,148.05,148.05,143.23,143.5,142.81,-3.073%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Oct-21,145.08,148.24,144.65,148.05,147.34,1.508%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Oct-21,147.13,147.16,144.63,145.85,145.15,-0.253%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Oct-21,139.4,148.65,139.4,146.22,145.52,4.960%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Oct-21,139.26,140.08,138.3,139.31,138.65,1.353%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Oct-21,137.55,138,135.42,137.45,136.79,-0.087%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Oct-21,139.15,140.58,136.06,137.57,136.91,-3.045%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Oct-21,141.77,142.16,140.5,141.89,141.21,0.085%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Oct-21,143.34,143.55,141.38,141.77,141.09,-1.026%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Oct-21,143.39,143.66,142.6,143.24,142.56,0.322%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Oct-21,141.08,142.8,141.07,142.78,142.1,0.997%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Oct-21,141.61,141.72,140.76,141.37,140.7,0.156%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Oct-21,139.47,141.34,138.82,141.15,140.48,2.595%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Oct-21,137.4,138,136.52,137.58,136.93,0.828%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Oct-21,139.48,139.51,135.76,136.45,135.8,-1.771%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Oct-21,139.29,140.71,138.86,138.91,138.25,-0.630%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Oct-21,139.58,140.33,139.22,139.79,139.12,0.402%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Oct-21,138.89,140.04,138.65,139.23,138.56,1.207%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Oct-21,134.75,137.75,134.55,137.57,136.91,1.140%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Oct-21,134.04,137.22,134.04,136.02,135.38,1.766%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Oct-21,135.96,135.96,131.05,133.66,133.02,-2.109%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Oct-21,134.45,136.91,134.07,136.54,135.89,2.139%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Sep-21,134.26,135.54,133.56,133.68,133.04,-0.499%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Sep-21,136.98,137.15,133.87,134.35,133.71,-1.090%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Sep-21,138.65,139.1,135.36,135.83,135.18,-3.714%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Sep-21,140.8,141.94,140.07,141.07,140.4,-0.802%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Sep-21,140.54,142.33,140.24,142.21,141.54,0.701%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Sep-21,140.99,141.7,140.4,141.22,140.54,0.670%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Sep-21,139.3,140.89,138.55,140.28,139.62,0.899%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Sep-21,139.75,140.01,138.28,139.03,138.37,0.223%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Sep-21,138.16,139,136.32,138.72,138.06,-1.477%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Sep-21,143.03,143.45,140.47,140.8,140.13,-1.957%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Sep-21,143.95,144.3,142.4,143.61,142.93,-0.568%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Sep-21,142.77,144.45,141.35,144.43,143.74,1.326%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Sep-21,143,143.36,141.75,142.54,141.87,0.148%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Sep-21,141.95,142.95,141.25,142.33,141.66,1.029%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Sep-21,144.21,144.72,140.74,140.88,140.21,-1.853%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Sep-21,143.84,144.31,143.18,143.54,142.86,-0.104%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Sep-21,144.1,144.4,143,143.69,143.01,-0.409%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Sep-21,143.83,144.57,143.62,144.28,143.59,0.376%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Sep-21,143.08,144.15,142.4,143.74,143.06,0.314%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Sep-21,145.22,145.52,143.18,143.29,142.61,-1.329%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Sep-21,145,146.25,144.88,145.22,144.52,0.359%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
31-Aug-21,145.15,145.17,144.28,144.7,144.01,0.076%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Aug-21,144.4,145.97,144.16,144.59,143.9,0.410%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Aug-21,141.65,144.51,141.5,144,143.32,1.810%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Aug-21,141.75,142.42,141.36,141.44,140.77,-0.450%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Aug-21,141.63,142.19,141.38,142.08,141.4,0.580%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Aug-21,140.61,142.08,140.34,141.26,140.59,0.871%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Aug-21,137.97,140.87,137.61,140.04,139.38,1.899%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Aug-21,136,137.55,135.25,137.43,136.78,1.290%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Aug-21,134.44,136.35,134.25,135.68,135.03,0.170%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Aug-21,136.5,137.1,135.32,135.45,134.8,-0.885%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Aug-21,137.75,138.27,136.08,136.66,136.01,-1.193%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Aug-21,137.52,138.36,135.3,138.31,137.65,0.421%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Aug-21,137.25,137.86,137.03,137.73,137.07,0.394%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Aug-21,135.98,137.3,135.43,137.19,136.54,0.668%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Aug-21,137.18,137.68,136.27,136.28,135.63,-0.387%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Aug-21,137.34,137.77,136.36,136.81,136.16,-0.073%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Aug-21,135.94,137.18,135.34,136.91,136.26,0.862%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Aug-21,136.04,136.47,135.21,135.74,135.09,-0.374%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Aug-21,135.68,136.35,134.85,136.25,135.6,0.829%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Aug-21,135.35,135.65,134.49,135.13,134.48,-0.369%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Aug-21,135.13,135.73,133.32,135.63,134.98,0.578%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Aug-21,135.12,135.34,133.79,134.85,134.21,0.089%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Jul-21,135.04,135.3,134.26,134.73,134.09,-0.773%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Jul-21,136.15,136.66,135.54,135.78,135.13,-0.228%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Jul-21,136.31,138.3,135.28,136.09,135.45,3.177%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Jul-21,134.25,134.4,130.1,131.9,131.27,-1.597%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-Jul-21,133.33,134.24,132.3,134.04,133.4,0.774%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Jul-21,130.43,133.4,129.8,133.01,132.38,3.574%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Jul-21,127.84,128.48,127.5,128.42,127.81,0.682%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Jul-21,126.13,127.6,126.02,127.55,126.94,1.062%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-Jul-21,125.53,127.04,124.35,126.21,125.61,1.308%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-Jul-21,126.09,126.21,123.5,124.58,123.99,-1.882%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Jul-21,127.66,127.81,126.15,126.97,126.37,-0.024%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Jul-21,128.65,128.7,126.53,127,126.4,-0.967%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Jul-21,127.96,129.33,127.91,128.24,127.63,0.707%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-Jul-21,127.04,128.06,126.67,127.34,126.74,0.284%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Jul-21,126.18,127.07,125.61,126.98,126.37,1.163%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Jul-21,125.03,125.73,124.55,125.52,124.92,0.384%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Jul-21,124.03,125.6,124.02,125.04,124.45,-1.131%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Jul-21,127.16,127.28,126.15,126.47,125.87,0.222%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-Jul-21,125.65,126.43,124.58,126.19,125.59,0.742%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Jul-21,123.15,125.4,123.06,125.26,124.66,2.303%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Jul-21,121.72,122.59,121.53,122.44,121.86,0.287%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Jun-21,121.99,122.26,121.35,122.09,121.51,-0.147%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Jun-21,122.67,123.02,121.69,122.27,121.69,-0.220%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Jun-21,122.68,122.79,121.41,122.54,121.95,0.024%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-Jun-21,122,122.63,121.57,122.51,121.93,0.008%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-Jun-21,122.7,123.06,122.3,122.5,121.92,0.303%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
23-Jun-21,122.09,123.1,121.83,122.13,121.55,-0.163%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-Jun-21,121.75,122.4,121.06,122.33,121.75,0.427%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-Jun-21,120.5,122,119.9,121.81,121.23,1.415%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Jun-21,121.37,121.6,120.01,120.11,119.54,-1.339%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Jun-21,120.7,122.52,120.5,121.74,121.16,0.803%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Jun-21,121.57,121.89,119.47,120.77,120.2,-0.535%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Jun-21,122.45,122.78,121.06,121.42,120.84,-0.841%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-Jun-21,121.61,122.45,120.9,122.45,121.86,0.774%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Jun-21,122,122.09,120.95,121.51,120.93,-0.205%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Jun-21,120.35,121.8,120.19,121.76,121.18,1.130%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Jun-21,120.57,120.64,119.85,120.4,119.82,0.400%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Jun-21,120.6,120.98,119.74,119.92,119.35,-0.158%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-Jun-21,119.47,120.23,119.05,120.11,119.54,0.359%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Jun-21,118.46,119.95,118.12,119.68,119.11,1.959%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Jun-21,117.29,117.85,116.48,117.38,116.82,-0.970%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Jun-21,119.46,119.68,117.62,118.53,117.97,-0.445%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Jun-21,118.72,119.29,117.71,119.06,118.49,1.035%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-May-21,118.72,118.8,117.64,117.84,117.28,-0.245%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-May-21,119.45,119.45,117.81,118.13,117.57,-0.748%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-May-21,118.33,119.45,118.32,119.02,118.45,0.745%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
25-May-21,118.6,119.2,117.75,118.14,117.58,0.076%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
24-May-21,115.74,118.28,115.6,118.05,117.49,2.912%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-May-21,115.87,115.94,114.46,114.71,114.16,-0.555%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-May-21,114.55,115.6,114.18,115.35,114.8,1.567%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-May-21,111.42,113.75,111.27,113.57,113.03,0.398%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-May-21,115.12,115.38,113.11,113.12,112.59,-1.162%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-May-21,113.18,114.49,112.78,114.45,113.9,0.465%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-May-21,112.93,114.24,112.5,113.92,113.38,2.216%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-May-21,111.31,111.97,110.34,111.45,110.92,1.309%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-May-21,111.31,112.4,109.68,110.01,109.49,-3.075%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-May-21,112.15,114.01,111.7,113.5,112.96,-0.951%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-May-21,116.41,116.55,114.23,114.59,114.04,-2.560%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
7-May-21,118.19,118.56,117.31,117.6,117.04,0.625%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
6-May-21,115.32,116.87,114.65,116.87,116.31,0.976%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-May-21,116.43,116.75,115.41,115.74,115.19,0.347%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-May-21,115.68,116.25,112.83,115.34,114.79,-1.545%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-May-21,118.25,119.08,116.78,117.15,116.6,-0.450%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
30-Apr-21,118.4,119.09,117.33,117.68,117.12,-1.638%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-Apr-21,119.46,120.21,118.69,119.64,119.07,1.433%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-Apr-21,119.63,121.57,117.66,117.95,117.39,2.968%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-Apr-21,115.88,115.92,114.31,114.55,114,-0.823%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
